"num_shots","prompt","expected_json_str","generated_json_str","valid_json","schema_match","key_f1","key_precision","key_recall","item_f1","item_precision","item_recall","tree_edit_similarity","tree_edit_distance","generation_time"
"3","Build a sphere from aluminum 7075 with dimensions 12mm outer radius, 2mm wall thickness. Symmetry constraint at the top left corner and 4.0MPa pressure at right face.","{""geometry"": {""type"": ""sphere"", ""dimensions"": {""outer_radius"": 12, ""inner_radius"": 10}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""ALUMINUM_7075""}, ""boundary_conditions"": [{""type"": ""symmetry"", ""location"": {""method"": ""descriptor"", ""value"": ""top_left_corner""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 4000000, ""location"": {""method"": ""descriptor"", ""value"": ""right_face""}}]}","{""geometry"": {""type"": ""sphere"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""radius"": 12, ""wall_thickness"": 2}}, ""material"": {""type"": ""ALUMINUM_7075""}, ""boundary_conditions"": [{""type"": ""symmetry"", ""location"": {""method"": ""descriptor"", ""value"": ""top_left_corner""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 4000000, ""location"": {""method"": ""descriptor"", ""value"": ""right_face""}}]}","True","False","0.8666666666666667","0.8666666666666667","0.8666666666666667","0.8666666666666667","0.8666666666666667","0.8666666666666667","0.9642857142857143","3.0","6.23731255531311"
"3","Analyze a cantilevered I-beam made from Grade 5 Titanium. The beam is 1 meter long, has a flange width of 100 mm, a web height of 150 mm, a web thickness of 6 mm, and a flange thickness of 10 mm. The primary axis is along its length. One end is fully fixed. Apply a 5000 N downward point force to the center of the top flange at the free end. This will be a static analysis.","{""description"": ""Static analysis of a cantilevered Titanium Grade 5 I-beam under a point load."", ""geometry"": {""type"": ""i_beam"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""x""}, ""dimensions"": {""length"": 1000, ""flange_width"": 100, ""web_height"": 150, ""web_thickness"": 6, ""flange_thickness"": 10}}, ""material"": {""type"": ""TITANIUM_GR5""}, ""boundary_conditions"": [{""name"": ""Fixed End"", ""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""x"", ""position"": ""min""}}], ""loads"": [{""name"": ""Downward Force"", ""type"": ""force"", ""magnitude"": 5000, ""direction"": [0, 0, -1], ""location"": {""method"": ""coordinates"", ""point"": [1000, 0, 80]}}], ""analysis"": {""type"": ""static""}, ""mesh"": {""element_type"": ""tet10"", ""element_size"": 10}}","{""description"": ""Analyze a cantilevered I-beam made from Grade 5 Titanium."", ""geometry"": {""type"": ""i_section"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""flange_width"": 100, ""web_height"": 150, ""length"": 1000, ""web_thickness"": 6, ""flange_thickness"": 10}}, ""material"": {""type"": ""TITANIUM_GRADE_5""}, ""boundary_conditions"": [{""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""z"", ""position"": ""min""}}], ""loads"": [{""type"": ""force"", ""magnitude"": 5000, ""direction"": {""x"": 0, ""y"": 0, ""z"": -1}, ""location"": {""method"": ""coordinates"", ""point"": [0, 0, 500]}}], ""analysis"": {""type"": ""static""}}","True","False","0.8461538461538461","0.88","0.8148148148148148","0.6153846153846154","0.64","0.5925925925925926","0.8974814814814814","13.84","17.155314445495605"
"3","Create a rubber silicone cone with 38mm base radius, pointed tip, and 63mm height. Apply roller support at the bottom right corner and apply 400N downward force at the bottom right corner.","{""geometry"": {""type"": ""cone"", ""dimensions"": {""bottom_radius"": 38, ""top_radius"": 0, ""height"": 63}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""RUBBER_SILICONE""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_right_corner""}}], ""loads"": [{""type"": ""force"", ""magnitude"": 400, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""bottom_right_corner""}}]}","{""geometry"": {""type"": ""cone"", ""base_radius"": 38, ""height"": 63, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""rubber_silicone""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""coordinates"", ""point"": [-38, -38, 0]}}], ""loads"": [{""type"": ""force"", ""magnitude"": 400, ""direction"": {""x"": 0, ""y"": 0, ""z"": -1}, ""location"": {""method"": ""coordinates"", ""point"": [-38, -38, 0]}}]}","True","False","0.5365853658536586","0.5","0.5789473684210527","0.3902439024390244","0.36363636363636365","0.42105263157894735","0.7798165137614679","24.0","6.9870924949646"
"3","Create a rubber natural sphere with 18mm radius. Apply roller support at the left face and apply 5.0MPa pressure on the bottom face.","{""geometry"": {""type"": ""sphere"", ""dimensions"": {""outer_radius"": 18, ""inner_radius"": 0}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""RUBBER_NATURAL""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""descriptor"", ""value"": ""left_face""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 5000000, ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}]}","{""geometry"": {""type"": ""sphere"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""radius"": 18}}, ""material"": {""type"": ""rubber""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""descriptor"", ""value"": ""left_face""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 5000000, ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}]}","True","False","0.896551724137931","0.9285714285714286","0.8666666666666667","0.8275862068965517","0.8571428571428571","0.8","0.9512195121951219","4.0","5.407888412475586"
"3","Create a titanium gr5 cylinder with 18mm radius and 124mm height. Apply symmetry boundary condition at the top center point and apply 600N backward force at the back face.","{""geometry"": {""type"": ""cylinder"", ""dimensions"": {""outer_radius"": 18, ""height"": 124, ""inner_radius"": 0}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""TITANIUM_GR5""}, ""boundary_conditions"": [{""type"": ""symmetry"", ""location"": {""method"": ""descriptor"", ""value"": ""top_center_point""}}], ""loads"": [{""type"": ""force"", ""magnitude"": 600, ""direction"": [0, -1, 0], ""location"": {""method"": ""descriptor"", ""value"": ""back_face""}}]}","{""description"": ""Tapered titanium cylinder with 18mm radius and 124mm height, applying symmetry and force boundary conditions."", ""geometry"": {""type"": ""cylinder"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""radius"": 18, ""height"": 124}}, ""material"": {""type"": ""TITANIUM_GR5""}, ""boundary_conditions"": [{""name"": ""Symmetry"", ""type"": ""symmetry"", ""location"": {""method"": ""coordinates"", ""point"": [0, 0, 62]}}], ""loads"": [{""name"": ""Force"", ""type"": ""force"", ""magnitude"": 600, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""back_face""}}], ""analysis"": {""type"": ""static""}}","True","False","0.8","0.7619047619047619","0.8421052631578947","0.65","0.6190476190476191","0.6842105263157895","0.8518518518518519","16.0","15.461479425430298"
"3","A solid concrete pyramid with a square base of 2 meters by 2 meters and a height of 3 meters is resting on the ground. Model its static response under its own weight. The base should be considered fully fixed to the ground. Gravity is 9.81 m/s^2 acting in the negative Z direction.","{""description"": ""Static analysis of a concrete pyramid under self-weight."", ""geometry"": {""type"": ""pyramid"", ""origin"": {""x"": -1000, ""y"": -1000, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""base_length"": 2000, ""base_width"": 2000, ""height"": 3000}}, ""material"": {""type"": ""CONCRETE""}, ""boundary_conditions"": [{""name"": ""Fixed Foundation"", ""type"": ""fixed"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}], ""loads"": [{""name"": ""Gravity"", ""type"": ""gravity"", ""magnitude"": 9.81, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""entire_volume""}}], ""analysis"": {""type"": ""static""}}","{""description"": ""Static analysis of a solid concrete pyramid under its own weight, with a fully fixed base."", ""geometry"": {""type"": ""pyramid"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""base_length"": 2000, ""height"": 3000}}, ""material"": {""type"": ""CONCRETE""}, ""boundary_conditions"": [{""name"": ""Fully_Fixed_Base"", ""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""z"", ""position"": ""min""}}], ""loads"": [{""name"": ""Gravity"", ""type"": ""gravity"", ""magnitude"": 9.81, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""entire_volume""}}], ""analysis"": {""type"": ""static""}}","True","False","0.9","0.9","0.9","0.75","0.75","0.75","0.9166666666666666","9.0","15.380425930023193"
"3","Design a mild steel box 70mm x 50mm x 30mm. Fix the left and right faces and apply 2 MPa pressure on the top.","{""geometry"": {""type"": ""box"", ""dimensions"": {""length"": 70, ""width"": 50, ""height"": 30}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""STEEL_MILD""}, ""boundary_conditions"": [{""type"": ""fixed"", ""location"": {""method"": ""descriptor"", ""value"": ""left_face""}}, {""type"": ""fixed"", ""location"": {""method"": ""descriptor"", ""value"": ""right_face""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 2000000, ""location"": {""method"": ""descriptor"", ""value"": ""top_face""}}]}","{""description"": ""Mild steel box design with fixed faces and applied pressure."", ""geometry"": {""type"": ""box"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""length"": 70, ""width"": 50, ""height"": 30}}, ""material"": {""type"": ""STEEL""}, ""boundary_conditions"": [{""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""x"", ""position"": ""min""}}, {""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""x"", ""position"": ""max""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 2000000, ""direction"": [0, 0, -1], ""location"": {""method"": ""axis_face"", ""axis"": ""y"", ""position"": ""max""}}], ""analysis"": {""type"": ""static""}}","True","False","0.7111111111111111","0.6153846153846154","0.8421052631578947","0.5333333333333333","0.46153846153846156","0.631578947368421","0.7833333333333333","26.0","16.94361662864685"
"3","Generate a box geometry using aluminum 2024 with 97mm x 69mm x 27mm. Apply apply roller support at the bottom center point and apply 0.8mpa pressure on the outer surface.","{""geometry"": {""type"": ""box"", ""dimensions"": {""length"": 97, ""width"": 69, ""height"": 27}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""ALUMINUM_2024""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_center_point""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 800000, ""location"": {""method"": ""descriptor"", ""value"": ""outer_surface""}}]}","{""geometry"": {""type"": ""box"", ""dimensions"": {""length"": 97, ""width"": 69, ""height"": 27}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""ALUMINUM_2024""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""coordinates"", ""point"": [0, 0, -27]}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 800000, ""location"": {""method"": ""descriptor"", ""value"": ""entire_surface""}}]}","True","True","0.8823529411764706","0.8333333333333334","0.9375","0.7647058823529411","0.7222222222222222","0.8125","0.9032258064516129","9.0","6.548301458358765"
"3","Model a cone made of steel stainless 316. Dimensions: 31mm base radius, pointed tip, and 111mm height. Fix the bottom face. apply 1.5MPa pressure on the inner surface.","{""geometry"": {""type"": ""cone"", ""dimensions"": {""bottom_radius"": 31, ""top_radius"": 0, ""height"": 111}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""STEEL_STAINLESS_316""}, ""boundary_conditions"": [{""type"": ""fixed"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 1500000, ""location"": {""method"": ""descriptor"", ""value"": ""inner_surface""}}]}","INVALID","False","False","0.0","0.0","0.0","0.0","0.0","0.0","0.0","inf","13.63733458518982"
"3","Create a titanium grade 5 cone with 19mm base, 3mm top, and 61mm height. Fix the base and apply 115N compressive load.","{""geometry"": {""type"": ""cone"", ""dimensions"": {""bottom_radius"": 19, ""top_radius"": 3, ""height"": 61}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""TITANIUM_GR5""}, ""boundary_conditions"": [{""type"": ""fixed"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}], ""loads"": [{""type"": ""force"", ""magnitude"": 115, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""top_center_point""}}]}","{""description"": ""Tapered cone made of titanium grade 5, with base fixed and subjected to compressive load."", ""geometry"": {""type"": ""cone"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""base_radius"": 19, ""top_radius"": 3, ""height"": 61}}, ""material"": {""type"": ""TITANIUM_5"", ""properties"": {""elastic_modulus"": 111000000000.0, ""poissons_ratio"": 0.3, ""density"": 4500.0}}, ""boundary_conditions"": [{""name"": ""Base_Fixed"", ""type"": ""fixed"", ""location"": {""method"": ""axis_face"", ""axis"": ""z"", ""position"": ""max""}}], ""loads"": [{""name"": ""Compressive_Load"", ""type"": ""force"", ""magnitude"": 115, ""direction"": [0, 0, -1], ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}], ""analysis"": {""type"": ""static""}}","True","False","0.7906976744186046","0.7083333333333334","0.8947368421052632","0.6511627906976745","0.5833333333333334","0.7368421052631579","0.8421052631578947","18.0","18.284278392791748"
"3","Generate a sphere geometry using wood oak with 38mm radius. Apply apply roller support at the bottom face and apply 1.0mpa pressure on the inner surface.","{""geometry"": {""type"": ""sphere"", ""dimensions"": {""outer_radius"": 38, ""inner_radius"": 0}, ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}}, ""material"": {""type"": ""WOOD_OAK""}, ""boundary_conditions"": [{""type"": ""roller"", ""location"": {""method"": ""descriptor"", ""value"": ""bottom_face""}}], ""loads"": [{""type"": ""pressure"", ""magnitude"": 1000000, ""location"": {""method"": ""descriptor"", ""value"": ""inner_surface""}}]}","{""description"": ""Wood oak sphere with roller support and internal pressure load."", ""geometry"": {""type"": ""sphere"", ""origin"": {""x"": 0, ""y"": 0, ""z"": 0}, ""orientation"": {""primary_axis"": ""z""}, ""dimensions"": {""radius"": 38}}, ""material"": {""type"": ""WOOD_OAK""}, ""boundary_conditions"": [{""name"": ""Roller_Support"", ""type"": ""roller"", ""location"": {""method"": ""axis_face"", ""axis"": ""z"", ""position"": ""min""}}], ""loads"": [{""name"": ""Inner_Pressure"", ""type"": ""pressure"", ""magnitude"": 1000000, ""location"": {""method"": ""descriptor"", ""value"": ""inner_surface""}}], ""analysis"": {""type"": ""static""}}","True","False","0.7741935483870968","0.75","0.8","0.7096774193548387","0.6875","0.7333333333333333","0.8735632183908046","11.0","13.529163122177124"
